File Name,Name,Organization,Location,Skill Score,Collaboration Score,Adaptability Score,Overall Score,Category
32219038.pdf.txt,Check Request Purchase,BA,US,2,2,0,4,HEALTHCARE
32563518.pdf.txt,,Profile Information Technology Professional,Georgia,1,2,0,3,HEALTHCARE
33750209.pdf.txt,Skill,Incident Command Systems,Not Found,1,2,0,3,HEALTHCARE
33803142.pdf.txt,Skill Highlights,Team Building Leadership Implementing Best Practices,Name City,2,2,0,4,HEALTHCARE
34594746.pdf.txt,Identify,Customer,Name City,1,0,0,1,HEALTHCARE
34962725.pdf.txt,Not Found,HEALTHCARE,USA,2,2,0,4,HEALTHCARE
35422305.pdf.txt,Not Found,Healthcare,Russia,2,2,0,4,HEALTHCARE
35579812.pdf.txt,Not Found,CurrentBrookdale Hampton CoveHampton Cove,Not Found,2,2,0,4,HEALTHCARE
36625776.pdf.txt,Identify,First Aid,Atlanta,1,2,0,3,HEALTHCARE
36861863.pdf.txt,Supervisor,Customer Relationship Management,Name City,2,2,0,4,HEALTHCARE
36868767.pdf.txt,Skill Highlights,PowerPoint,Maintained,0,2,0,2,HEALTHCARE
37001381.pdf.txt,Excell,Professional Summary,Spelling,2,2,0,4,HEALTHCARE
37374340.pdf.txt,Rachael Lobdell,Creativeand,Name City,1,2,2,5,HEALTHCARE
39082090.pdf.txt,Detail,Health Information Management,Billing,1,2,0,3,HEALTHCARE
41910253.pdf.txt,Complete,Microsoft Office,Sorian Scheduling,1,2,0,3,HEALTHCARE
43994605.pdf.txt,Works,Professional Summary Detail,Supervisor,3,2,0,5,HEALTHCARE
45907524.pdf.txt,Review,Identify,,3,2,0,5,HEALTHCARE
46349752.pdf.txt,Specimen,American Heart Association Registered Nurse,the State of Pennsylvania,3,2,0,5,HEALTHCARE
47996197.pdf.txt,Recruited,DIGITAL MARKETING SPECIALIST,Hulu,0,2,0,2,HEALTHCARE
49325370.pdf.txt,Career Focus Committed,HEALTHCARE EFFECTIVENESS DATA,Georgia,1,2,0,3,HEALTHCARE
51777546.pdf.txt,Healthcare Recruiter,Highlights Microsoft Office,Virginia,0,2,0,2,HEALTHCARE
54934269.pdf.txt,K Classroom,Straight Catheterization,Filing,0,2,0,2,HEALTHCARE
56520872.pdf.txt,Perform,LICENSED HEALTHCARE COMMUNICATOR,,4,0,0,4,HEALTHCARE
58879993.pdf.txt,Writing,Healthcare Administrator,Socktober Drive,1,2,0,3,HEALTHCARE
60624892.pdf.txt,MS Word,Business Professional,Not Found,1,2,0,3,HEALTHCARE
64471954.pdf.txt,Recruited,Skills Telecommunications,Reatail,0,0,0,0,HEALTHCARE
69199666.pdf.txt,Summers,Coach,Filing,1,2,0,3,HEALTHCARE
75297735.pdf.txt,Not Found,Retail Bank Leadership,Michigan,3,2,0,5,HEALTHCARE
75744306.pdf.txt,Maintained,Customer Service,El Paso,0,0,0,0,HEALTHCARE
80876647.pdf.txt,Maintained,Microsoft Office,Logistics,4,2,0,6,HEALTHCARE
85417107.pdf.txt,Oversaw,Human Resources Professional,New York,2,2,0,4,HEALTHCARE
85421438.pdf.txt,Audience Targeting,Google Analytics,Audience,0,2,0,2,HEALTHCARE
87520378.pdf.txt,Knowledgeof Medicare,Healthcare Administrator,Socktober Drive,1,2,0,3,HEALTHCARE
91478356.pdf.txt,Charting,Professional Summary Proficient,Nurse,2,2,2,6,HEALTHCARE
93988900.pdf.txt,Skill Highlights,Microsoft Office,PACU,3,2,0,5,HEALTHCARE
95011061.pdf.txt,Powerpoint,Professional Overview Service,Meditech,1,0,0,1,HEALTHCARE
96260484.pdf.txt,Skill Highlights,Cooper Clinic,Dallas,3,2,0,5,HEALTHCARE
97169343.pdf.txt,Recruiter,Professional Summary,McAllen,2,2,0,4,HEALTHCARE
98300955.pdf.txt,Zed Attack Proxy,HEALTHCARE,Washington,1,2,0,3,HEALTHCARE
98309114.pdf.txt,Skill Highlights,QUALITY IMPROVEMENT NETWORK,California,3,2,0,5,HEALTHCARE
10399912.pdf.txt,Clerk,the Data Entry Clerk,US,1,0,0,1,HR
10694288.pdf.txt,Perform,Human Resources,Name City,1,2,0,3,HR
11480899.pdf.txt,ma Human Resource,State,Name City,3,2,0,5,HR
11592605.pdf.txt,BA,Highlights Microsoft Office,HB,2,2,0,4,HR
11698189.pdf.txt,Common Suite System,Microsoft Office,Not Found,0,2,0,2,HR
11763983.pdf.txt,Darwin,PowerPoint,Winpak,3,0,0,3,HR
11847784.pdf.txt,KSAs,FLSA,Processed,1,2,0,3,HR
12786012.pdf.txt,Respond,Certified Human Resources Professional,Not Found,3,0,0,3,HR
13376919.pdf.txt,Generalist,Oracle ATS Office Package Expert,Not Found,3,0,0,3,HR
13520837.pdf.txt,Superb CustomerClient,Company Name,Company Name City,3,2,0,5,HR
13879043.pdf.txt,Career Path,the Human Resource Function,Recruiting,2,2,0,4,HR
14225422.pdf.txt,Powerpoint,Human Resources,Ceridian HRIS,2,0,0,2,HR
14256329.pdf.txt,Thoroughly,Key Skills Excellent,Jamaica,2,2,0,4,HR
14640322.pdf.txt,Generalist,MS Office,India,3,2,0,5,HR
14886205.pdf.txt,Key Skills,Microsoft Office,Cisco,1,2,0,3,HR
15041689.pdf.txt,Maintain HRIS,HRIS,Name City,3,2,0,5,HR
15375009.pdf.txt,Generalist,Professional Summary Senior,Not Found,2,2,0,4,HR
15575117.pdf.txt,Core Strengths Excel,Career Overview Dedicated Service Representative Professional,Name City,2,2,0,4,HR
15576950.pdf.txt,Detail,Microsoft Office,SAP,3,2,0,5,HR
16852973.pdf.txt,Hilton OnQ,DOT,Hospitality,1,2,0,3,HR
16861758.pdf.txt,Skill Highlights,Professional Summary,Client,0,0,0,0,HR
16877897.pdf.txt,Generalist Profile,Recruitment Organization Developement Time Management Training Development,Workmen,2,2,0,4,HR
17150707.pdf.txt,Complete,HRIS,Not Found,1,0,0,1,HR
17412079.pdf.txt,Career Path,the Human Resource Function,Recruiting,2,2,0,4,HR
17422560.pdf.txt,Conduct,Microsoft,Employee,2,2,0,4,HR
17812897.pdf.txt,Skill Highlights,MS Office Word Excel,Paychex,3,2,0,5,HR
17855844.pdf.txt,MS Word,Human Resources,Oracle,3,2,0,5,HR
18084150.pdf.txt,Kronos,Highlights HRIS,Name City,3,2,0,5,HR
18155310.pdf.txt,Kronos,PowerPoint,Employee,2,2,0,4,HR
18297650.pdf.txt,Key Strength,Human Resources Professional,US,3,2,0,5,HR
18316239.pdf.txt,Recruited,Project Management and Finance,Germany,3,2,0,5,HR
18334783.pdf.txt,Skill Highlights,Team Player Total,Houston,2,2,0,4,HR
18422164.pdf.txt,Seek,Current Company Name City,Conducted,2,2,0,4,HR
18557164.pdf.txt,Change Leadership,Human Resources,Performance,2,2,0,4,HR
18731098.pdf.txt,proven performer,Professional Summary Results,America,1,2,0,3,HR
18827609.pdf.txt,Zenger Folkman,Professional Summary Enthusiastic,hackathon,3,2,0,5,HR
19179079.pdf.txt,Recruiter,Bachelor,Name City,3,2,0,5,HR
19336728.pdf.txt,Counselor,Customer,Not Found,1,0,0,1,HR
19616406.pdf.txt,QDRO,Professional Summary Experienced,Hiring,2,0,0,2,HR
19717385.pdf.txt,Amrita Viswa Vidhyapeetham,Organisational Psychology,Women City,1,2,0,3,HR
19867922.pdf.txt,Generate,HRIS,Totalview,1,2,0,3,HR
20417897.pdf.txt,Oracle,Newark CEDC,Name City,1,0,0,1,HR
20806155.pdf.txt,Iris Murray,State HR Specialist Information Systems,Fort Bragg,3,2,0,5,HR
20925036.pdf.txt,Outlook,Recruitment Attendance Management System,Chicago,2,2,0,4,HR
20993320.pdf.txt,Generalist,Microsoft Office,Name City,1,2,0,3,HR
21265194.pdf.txt,Problem,Line of Business Leaders,Not Found,1,2,0,3,HR
21830565.pdf.txt,Resource Specialist,Summary Certified Human Resources Professional,Not Found,2,2,0,4,HR
22323967.pdf.txt,Marketing Toolkit,Communications Marketing Human Resources and Technology,US,2,2,0,4,HR
23155093.pdf.txt,Accuracy,Highlights Leadership,Name City,1,2,0,3,HR
23408537.pdf.txt,John A Logan College,QuickBooks,SAP,2,0,0,2,HR
23510685.pdf.txt,Visio,Project,US,3,2,0,5,HR
23914451.pdf.txt,Generalist,HRIS,United States,2,2,0,4,HR
24184357.pdf.txt,Liaison,Resourceful Human Resources,Not Found,3,2,0,5,HR
24402267.pdf.txt,MS Word,Professional Summary Human,Performance,2,2,0,4,HR
24508725.pdf.txt,Luther Hardings,FedEx Ground,LinkedIn,3,0,0,3,HR
25150191.pdf.txt,Magna Cum Laude Deans,Skills MS Office,Not Found,2,2,0,4,HR
25676643.pdf.txt,Recruiter,Presidential Management Fellows,Name City,3,2,0,5,HR
25724495.pdf.txt,Handling,Human Resources,San Francisco Bay Area,3,2,0,5,HR
25824789.pdf.txt,Mandated Training,State,Houston,2,2,0,4,HR
26048718.pdf.txt,Skill Highlights,Microsoft,Name City,3,2,0,5,HR
26202430.pdf.txt,Detail,HR Applications,Name City,1,2,0,3,HR
26289308.pdf.txt,Aligns,HRMS Database,US,2,2,0,4,HR
26671167.pdf.txt,Dealt,Highlights Excellent,Name City,1,2,0,3,HR
26780935.pdf.txt,Maintained,Project Management Payroll System Expertise Creative Problem Solving,Communicate,0,0,0,0,HR
27018550.pdf.txt,Not Found,Microsoft,San Antonio,0,2,0,2,HR
27165830.pdf.txt,Skill Highlights Human Resources Leadership,NonExempt,Employee,2,2,0,4,HR
27490876.pdf.txt,Applicant Screening,Background Checks Benefits Administration Compliance Compensation Drug Testing,Richmond,3,2,0,5,HR
27496514.pdf.txt,People Soft,Adept,Client,0,2,0,2,HR
27523575.pdf.txt,Recruiter,Apparel,Not Found,2,2,0,4,HR
27847081.pdf.txt,Relevant Coursework,PowerPoint,Not Found,2,2,0,4,HR
28175164.pdf.txt,Leadership Trainings,Core Competencies Change Management Benefits Administration Succession Planning,Not Found,3,2,0,5,HR
28419173.pdf.txt,Floor,Professional Profile Skilled Program Coordinator,Not Found,2,2,0,4,HR
28640735.pdf.txt,Skill Highlights Customer,Current Company Name,Puerto Rico,3,2,0,5,HR
28808263.pdf.txt,Resourceful,Credit Union Financial Services,Accounting,0,2,0,2,HR
28828844.pdf.txt,Strong Word,Core Qualifications Conflict resolution,Processed,1,2,0,3,HR
29091445.pdf.txt,Training Focus,Human Resources,Houston,2,0,0,2,HR
29149998.pdf.txt,Maintained,Human Resources,New Hire,3,2,0,5,HR
29297973.pdf.txt,Recruited,Human Resources Supervisor Staffing Coordinator Human Resource Representative Company Name,,3,2,0,5,HR
29564653.pdf.txt,Pivot,MS Office,New Hire,1,0,0,1,HR
30163002.pdf.txt,Keen,SKILL HIGHLIGHTS Microsoft Office,Strong,0,2,0,2,HR
30563572.pdf.txt,Lominger KornFerry Certifications,Employee Relations CoachingMentoring Talent,Workday,3,0,0,3,HR
30646367.pdf.txt,Levy,ABRA,Mastertax,1,0,0,1,HR
30862904.pdf.txt,Performance Appraisal,Highlights SENIOR HUMAN RESOURCES STRATEGIST RECRUITMENT,Wisconsin,3,2,0,5,HR
32308556.pdf.txt,Volunteer Asst,Professional Summary,Employee,2,2,0,4,HR
32896934.pdf.txt,Company Name,Kronos Timekeeping System Compensation and Benefits Performance Management Workers Compensation General Ledger Accounting Database Management Continuous Improvement Six Sigma,Lean,3,2,0,5,HR
32947778.pdf.txt,,Summary Human Resources Professional,Name City,3,2,0,5,HR
32977530.pdf.txt,Customer Interface,AP,SAP,0,2,0,2,HR
33176873.pdf.txt,ASHHRA,Human Resources Executive Management,Kansas,3,2,0,5,HR
34554248.pdf.txt,Owner Chef Company Name,TX,NC,3,2,0,5,HR
34740556.pdf.txt,Law,Employee Relations and Recruiting,US,3,2,0,5,HR
39081840.pdf.txt,Kelly,Policies Procedures Staffing Retention,Name City,1,2,0,3,HR
39650734.pdf.txt,Highly Motivated,Human Resource,Processed,2,2,0,4,HR
39970711.pdf.txt,Supervisor,ADR,US,2,2,0,4,HR
41523474.pdf.txt,Liaison,Human Resource Management and Finance,Name City,2,2,0,4,HR
44476983.pdf.txt,Exemplary,Collaborative Organization,Anchorage,3,2,0,5,HR
46258701.pdf.txt,Hr Coordinator,Microsoft Office,I,2,0,0,2,HR
47470864.pdf.txt,Programs,Microsoft Office,Name City,1,2,0,3,HR
49937469.pdf.txt,Serve,Highlights Interviewing,Not Found,1,2,0,3,HR
51769822.pdf.txt,Clerk,Administration Office,Not Found,1,2,0,3,HR
52979663.pdf.txt,andISO,US Canada,US,1,2,0,3,HR
57667857.pdf.txt,Detail,Highlights PHR Certified Professionals in Human Resources Association Excellent,City,3,2,0,5,HR
59962788.pdf.txt,Lady Sivaswami,Professional Summary Forward,Involvement,2,2,0,4,HR
72231872.pdf.txt,Prezi,Human Resources,Tableau,2,2,0,4,HR
73077810.pdf.txt,Maintained,Microsoft Offices,Resolves,3,2,0,5,HR
80162314.pdf.txt,Trainer,Human Resources Professional,Name City,2,2,0,4,HR
86184722.pdf.txt,Kronos,SAP,Not Found,2,2,2,6,HR
87968870.pdf.txt,Serve,Bilingual Human Resources Professional offering,Name City,3,2,0,5,HR
91930382.pdf.txt,Recruiter,Applicant Tracking System,Magnasoft,3,2,0,5,HR
93002334.pdf.txt,Visio,Human Resources,OrgPlus,1,2,0,3,HR
93112113.pdf.txt,,Summary Human Resources,Name City,3,0,0,3,HR
10089434.pdf.txt,Detail,VBScript,United States Coursework,2,2,0,4,INFORMATION-TECHNOLOGY
10247517.pdf.txt,Excels,Professional Summary Possesses,Georgia Manages,2,2,0,4,INFORMATION-TECHNOLOGY
10265057.pdf.txt,Ansoft Designer,Microsoft,Gain,2,2,0,4,INFORMATION-TECHNOLOGY
10553553.pdf.txt,Salary,Highlights Operations,Canada,2,2,0,4,INFORMATION-TECHNOLOGY
10641230.pdf.txt,Adobe Creative Suite,Information Technology,Server,2,0,0,2,INFORMATION-TECHNOLOGY
10839851.pdf.txt,Active Directory,Cyber Network Defense Seeking,Cisco,2,0,0,2,INFORMATION-TECHNOLOGY
10840430.pdf.txt,ACAS,Cyber,DoD,2,2,0,4,INFORMATION-TECHNOLOGY
11580408.pdf.txt,Sybase,Qualifications Certifications and Certificates,Ipswicth Imail,2,2,0,4,INFORMATION-TECHNOLOGY
11584809.pdf.txt,Mac,Building Automation Systems Versatile Building Automation System,USA,2,2,0,4,INFORMATION-TECHNOLOGY
11957080.pdf.txt,Heatweb,GroupWise,Chico Center,2,2,0,4,INFORMATION-TECHNOLOGY
12045067.pdf.txt,SSEB,State,Current City,1,2,0,3,INFORMATION-TECHNOLOGY
12334140.pdf.txt,Middle Paragraphs,Aboutcom,Minnesota,2,0,0,2,INFORMATION-TECHNOLOGY
12635195.pdf.txt,Java,Current Company Name City,Cisco,2,0,0,2,INFORMATION-TECHNOLOGY
12763627.pdf.txt,ASPNET,DEBTS,Name City,3,2,0,5,INFORMATION-TECHNOLOGY
13385306.pdf.txt,Tableau,TFS SharePoint SharePoint Designer Database Design Database Administration Data Management ASPNET Team Leadership IIS,DSCI,2,2,0,4,INFORMATION-TECHNOLOGY
13405733.pdf.txt,Salesforce Admin,Professional Summary Dynamic Information Technology,Migration,2,2,0,4,INFORMATION-TECHNOLOGY
13477922.pdf.txt,McIntosh,the Information Technology,Network,2,0,0,2,INFORMATION-TECHNOLOGY
13836471.pdf.txt,Aja,Current Company Name,Colombia,2,0,0,2,INFORMATION-TECHNOLOGY
14789139.pdf.txt,Oversaw,Project Management Position Senior Project,the Countys,1,2,0,3,INFORMATION-TECHNOLOGY
15118506.pdf.txt,Skill Highlights,VMware,Company Name City,2,0,0,2,INFORMATION-TECHNOLOGY
15297298.pdf.txt,Broad,TCPIP Enterprise Networks,Oversaw,1,2,0,3,INFORMATION-TECHNOLOGY
15651486.pdf.txt,Attendant Console,Career Overview Seeking,Cisco,2,2,0,4,INFORMATION-TECHNOLOGY
15791766.pdf.txt,Active Directory,Summary Technical Support Professional,Pasadena,2,2,0,4,INFORMATION-TECHNOLOGY
15802627.pdf.txt,Goodwill,Current Company Name City,Cisco,2,0,0,2,INFORMATION-TECHNOLOGY
16186411.pdf.txt,Server Controls,Software Development Life Cycle,SQL Database,2,2,0,4,INFORMATION-TECHNOLOGY
16533554.pdf.txt,Win,NETWORK,Citrix,2,2,0,4,INFORMATION-TECHNOLOGY
16899268.pdf.txt,Not Found,Professional Summary Innovative,Not Found,2,2,0,4,INFORMATION-TECHNOLOGY
17111768.pdf.txt,Mission Partner,INFORMATION TECHNOLOGY PROJECT MANAGER,Itanium,2,2,0,4,INFORMATION-TECHNOLOGY
17641670.pdf.txt,Dell Servers,HP ProLiant Servers,CSACS,2,2,0,4,INFORMATION-TECHNOLOGY
17681064.pdf.txt,VMO Leadership,INFORMATION TECHNOLOGY,Vendor,1,2,0,3,INFORMATION-TECHNOLOGY
17688766.pdf.txt,Hyper,Highlights Operating Systems,Citrix,2,2,0,4,INFORMATION-TECHNOLOGY
17987433.pdf.txt,Nano,EPIC INFORMATION TECHNOLOGY SPECIALIST,GC,1,0,0,1,INFORMATION-TECHNOLOGY
18067556.pdf.txt,OpEx,Data Stewardship Appropriate,BI,2,2,0,4,INFORMATION-TECHNOLOGY
18159866.pdf.txt,Skill Highlights,Global Information Technology,US,2,2,0,4,INFORMATION-TECHNOLOGY
18176523.pdf.txt,Calm,INFORMATION TECHNOLOGY,Server,2,2,0,4,INFORMATION-TECHNOLOGY
18187364.pdf.txt,Implementing,INFORMATION TECHNOLOGY SPECIALIST,Tivoli,2,0,0,2,INFORMATION-TECHNOLOGY
18301617.pdf.txt,Dell Servers,Highlights Leadership,Cisco,2,2,0,4,INFORMATION-TECHNOLOGY
18752129.pdf.txt,Art,the Early Childhood Education,Airplane,2,2,0,4,INFORMATION-TECHNOLOGY
19201175.pdf.txt,Maintained,Software,Not Found,2,2,0,4,INFORMATION-TECHNOLOGY
19796840.pdf.txt,Visio,PeopleSoft,Streamline,2,2,0,4,INFORMATION-TECHNOLOGY
19850482.pdf.txt,Creative,Training Leadership GoalSetting Business Planning Policy Procedure Creation Conflict Resolution Management Productivity,XP,2,2,0,4,INFORMATION-TECHNOLOGY
20001721.pdf.txt,Mac OSX,SQL,Linux,2,2,0,4,INFORMATION-TECHNOLOGY
20024870.pdf.txt,Skill,INTERNSHIP,Cording,1,2,0,3,INFORMATION-TECHNOLOGY
20237244.pdf.txt,EnCase,Cyber Security,Linux,2,0,0,2,INFORMATION-TECHNOLOGY
20408458.pdf.txt,Run TBackups,State Information Technology Support Specialist Network Specialist,Name City,2,2,0,4,INFORMATION-TECHNOLOGY
20674668.pdf.txt,Drupal Ajax,the NYSED Redesign Project,Drupal,3,2,0,5,INFORMATION-TECHNOLOGY
20824105.pdf.txt,Admin Intern,AWS,Cisco,1,0,0,1,INFORMATION-TECHNOLOGY
20879311.pdf.txt,Active Directory,INFORMATION TECHNOLOGY,Veritas Netbackup,2,2,0,4,INFORMATION-TECHNOLOGY
21283365.pdf.txt,LEADERSHIP Motivating,Establishing,Adsystech,2,2,0,4,INFORMATION-TECHNOLOGY
21780877.pdf.txt,Licensed Electrician,INFORMATION TECHNOLOGY SPECIALIST,Alarm,2,0,0,2,INFORMATION-TECHNOLOGY
22450718.pdf.txt,Mainframe,Database Service Oriented Architecture,Linux,2,2,0,4,INFORMATION-TECHNOLOGY
22776912.pdf.txt,Skill Highlights,INFORMATION TECHNOLOGY CHIEF,Citrix,3,2,0,5,INFORMATION-TECHNOLOGY
23527321.pdf.txt,Order,INFORMATION TECHNOLOGY,New Jersey,2,2,0,4,INFORMATION-TECHNOLOGY
23666211.pdf.txt,Strong Training,Leadership and Development Professional,Name City,1,2,0,3,INFORMATION-TECHNOLOGY
23864648.pdf.txt,Cloud,PolicyProgram Development,Name City,2,2,0,4,INFORMATION-TECHNOLOGY
24020470.pdf.txt,Camera,Lexmark,IC,2,2,0,4,INFORMATION-TECHNOLOGY
24038620.pdf.txt,Worldox GX,the Microsoft Office,Client,1,2,0,3,INFORMATION-TECHNOLOGY
24083609.pdf.txt,Steward,INFORMATION TECHNOLOGY SPECIALIST,Company Name City,1,2,0,3,INFORMATION-TECHNOLOGY
24230851.pdf.txt,Refer,Contact Center Operations,City,1,2,0,3,INFORMATION-TECHNOLOGY
24889109.pdf.txt,Strong,LANWAN,Stuttgart,1,0,0,1,INFORMATION-TECHNOLOGY
24913648.pdf.txt,Enclave LAN,Network Administrator,Network Connectivity,2,2,0,4,INFORMATION-TECHNOLOGY
25207620.pdf.txt,Bill,Information Technology,Citrix,2,2,0,4,INFORMATION-TECHNOLOGY
25857360.pdf.txt,Richard Biever,Professional Summary Highly,PARIS,1,0,0,1,INFORMATION-TECHNOLOGY
25905275.pdf.txt,Remedy,Career Overview TemporaryPermanent Service,Houston,2,2,2,6,INFORMATION-TECHNOLOGY
25959103.pdf.txt,Capitol Correspond Database,United Senate,A,2,0,0,2,INFORMATION-TECHNOLOGY
25990239.pdf.txt,Create Curriculum,Curriculum Data Analysis Other Curriculum,the State of Utah,3,2,0,5,INFORMATION-TECHNOLOGY
26480367.pdf.txt,Perform Tier,Information Technology,Name City,2,0,0,2,INFORMATION-TECHNOLOGY
26746496.pdf.txt,Server Controls,Software Development Life Cycle,SQL,2,2,0,4,INFORMATION-TECHNOLOGY
26768723.pdf.txt,Ubuntu Linux,SUPPORT NETWORK,Vista,2,2,2,6,INFORMATION-TECHNOLOGY
26801767.pdf.txt,Core Qualifications,INFORMATION TECHNOLOGY Professional Summary Results,IT,2,2,0,4,INFORMATION-TECHNOLOGY
27058381.pdf.txt,Peter C Morgan,the Wireless Environment,IRS,2,0,0,2,INFORMATION-TECHNOLOGY
27295996.pdf.txt,Define,Foundations Lab Introduction,Ukraine,2,2,0,4,INFORMATION-TECHNOLOGY
27372171.pdf.txt,Teleconference Team,INFORMATION TECHNOLOGY SPECIALISTSYSTEM ANALYSIS Summary,ISDN,2,2,0,4,INFORMATION-TECHNOLOGY
27485716.pdf.txt,Salto,Career Overview Seasoned,Saflok,2,2,2,6,INFORMATION-TECHNOLOGY
27536013.pdf.txt,Volunteer,Key Proficiencies Personnel Management Leadership Management,Name City,2,2,0,4,INFORMATION-TECHNOLOGY
27770859.pdf.txt,Durham,INFORMATION TECHNOLOGY ADMINISTRATOR,Name City,2,2,0,4,INFORMATION-TECHNOLOGY
28035460.pdf.txt,Developed,Chemical Engineer Information Technology Specialist,Abuja Nigeria,2,0,0,2,INFORMATION-TECHNOLOGY
28126340.pdf.txt,Transact SQL,ClientServer,Stamford,3,2,0,5,INFORMATION-TECHNOLOGY
28672970.pdf.txt,Visionary,Information Technology Project,Florida,2,2,0,4,INFORMATION-TECHNOLOGY
28697203.pdf.txt,Current Support DesignBuild Supervisory Control,Scaled Agile Framework,Not Found,2,2,0,4,INFORMATION-TECHNOLOGY
28897981.pdf.txt,Stays,INFORMATION TECHNOLOGY SPECIALIST,the United States,2,2,0,4,INFORMATION-TECHNOLOGY
29051656.pdf.txt,Oracle,DBA,Database,2,2,0,4,INFORMATION-TECHNOLOGY
29075857.pdf.txt,Skill Highlights,Power Point Data Warehousing HP Quality Center MS Test Rational,India,2,2,0,4,INFORMATION-TECHNOLOGY
29975124.pdf.txt,Maintained SharePoint,Water Main,the City of Cleveland,2,2,0,4,INFORMATION-TECHNOLOGY
30223363.pdf.txt,MS Visio,Informatica Data Explorer,Canada,2,2,0,4,INFORMATION-TECHNOLOGY
31111279.pdf.txt,Literatures Degree,INFORMATION TECHNOLOGY PROJECT MANAGEMENT OFFICE Professional Summary Highly,Virginia Tech,2,2,0,4,INFORMATION-TECHNOLOGY
31243710.pdf.txt,VoIP,Microsoft,Cisco,2,2,0,4,INFORMATION-TECHNOLOGY
32959732.pdf.txt,Cloud Technologies,INFORMATION TECHNOLOGY Executive Profile,Tableau,2,2,0,4,INFORMATION-TECHNOLOGY
33241454.pdf.txt,Good Conduct Medal,Information Technology Specialist,Yong San,1,2,0,3,INFORMATION-TECHNOLOGY
33381211.pdf.txt,Oversaw,Professional Summary,,2,2,0,4,INFORMATION-TECHNOLOGY
35325329.pdf.txt,Communications Technique,Highlights Management,Name City,1,2,0,3,INFORMATION-TECHNOLOGY
36434348.pdf.txt,Adobe Dreamweaver Software,Project Management Active Directory System,Not Found,2,2,0,4,INFORMATION-TECHNOLOGY
36856210.pdf.txt,Active Directory,Versatile,Name City,2,2,0,4,INFORMATION-TECHNOLOGY
37242217.pdf.txt,Red Hat,Career Overview,C,2,2,0,4,INFORMATION-TECHNOLOGY
37764298.pdf.txt,MS Word Outlook,PowerPoint,Client,2,0,0,2,INFORMATION-TECHNOLOGY
38753827.pdf.txt,Skill Highlights,INFORMATION TECHNOLOGY Executive Profile,Colorado,2,2,0,4,INFORMATION-TECHNOLOGY
39413067.pdf.txt,C,Career Overview Highly,Mobile,2,0,0,2,INFORMATION-TECHNOLOGY
39718499.pdf.txt,Fall Fall Participated,Highlights Exceptional,US,1,2,0,3,INFORMATION-TECHNOLOGY
40018190.pdf.txt,William Woods,GPA,University City,2,2,0,4,INFORMATION-TECHNOLOGY
41344156.pdf.txt,Skill Highlights,Video Conferencing,Name City,2,2,0,4,INFORMATION-TECHNOLOGY
46260230.pdf.txt,Refine,INFORMATION TECHNOLOGY SPECIALISTDISCOUNTPCFIX,Troubleshooting,2,2,0,4,INFORMATION-TECHNOLOGY
48037995.pdf.txt,Maintained,Science,Russia,2,2,0,4,INFORMATION-TECHNOLOGY
51363762.pdf.txt,Excels,AMC COMPUTER SPECIALIST,New Jersey,3,2,0,5,INFORMATION-TECHNOLOGY
51639418.pdf.txt,Core Qualifications,INFORMATION TECHNOLOGY BUREAU,DB,2,0,0,2,INFORMATION-TECHNOLOGY
52246737.pdf.txt,Firewall,Control Establishment Immediate Value Offered Technical Acumen Maximize,SAN MATEO,2,2,0,4,INFORMATION-TECHNOLOGY
52618188.pdf.txt,Oracle,XP,Avaya,2,2,0,4,INFORMATION-TECHNOLOGY
57002858.pdf.txt,Network,State Information Technology,Name City,2,2,0,4,INFORMATION-TECHNOLOGY
64017585.pdf.txt,Cava Construction,Current Company Name,New York,2,2,0,4,INFORMATION-TECHNOLOGY
66832845.pdf.txt,Help Desk,MS Exchange,Linux,2,0,0,2,INFORMATION-TECHNOLOGY
68460556.pdf.txt,Dean,the Entry Level Information Technology Management,Not Found,1,0,0,1,INFORMATION-TECHNOLOGY
70089206.pdf.txt,Detail,Software Development,LINUX,3,2,0,5,INFORMATION-TECHNOLOGY
79541391.pdf.txt,Training,EXPERT,SAP,2,2,0,4,INFORMATION-TECHNOLOGY
81761658.pdf.txt,Perform,Highlights Customer and,Vista,2,2,0,4,INFORMATION-TECHNOLOGY
83816738.pdf.txt,Java,cycle,NoSQL,3,2,0,5,INFORMATION-TECHNOLOGY
89413122.pdf.txt,Detail,Software,New York,2,2,0,4,INFORMATION-TECHNOLOGY
90867631.pdf.txt,William th,Server Network Infrastructure,C,2,2,0,4,INFORMATION-TECHNOLOGY
91121135.pdf.txt,Schedule,Highlights Microsoft Office,Understands,2,2,0,4,INFORMATION-TECHNOLOGY
91635250.pdf.txt,Christopher Townes,Operation Monitoring ProblemSolving Skills Excellent Interpersonal Skills EndUser Support Repair Advanced Computer,Maintained,2,2,0,4,INFORMATION-TECHNOLOGY
91697974.pdf.txt,Paralegal,Interview Techniques,Concordance,2,2,0,4,INFORMATION-TECHNOLOGY
92069209.pdf.txt,Key Achievements,Information Technology,the City of Greensboro,1,2,0,3,INFORMATION-TECHNOLOGY
10070224.pdf.txt,Oversaw,Highlights Publicity,Not Found,3,2,0,5,PUBLIC-RELATIONS
10554045.pdf.txt,Ward Clerk,ADMISSIONS,Not Found,1,0,0,1,PUBLIC-RELATIONS
10873344.pdf.txt,Schedule,Highlights Excellent,Not Found,2,0,0,2,PUBLIC-RELATIONS
